ENSMUSG00000061075	Olfr1337	Gene Expression
ENSMUSG00000066061	Olfr1335	Gene Expression
ENSMUSG00000073770	Olfr1333	Gene Expression
ENSMUSG00000073769	Olfr1331	Gene Expression
ENSMUSG00000073768	Olfr1330	Gene Expression
ENSMUSG00000096705	Olfr1329	Gene Expression
ENSMUSG00000096368	Olfr1328	Gene Expression
ENSMUSG00000073765	Gm12863	Gene Expression
ENSMUSG00000024903	Lao1	Gene Expression
ENSMUSG00000085895	Gm12861	Gene Expression
ENSMUSG00000089591	Gm24352	Gene Expression
ENSMUSG00000087238	Gm12865	Gene Expression
ENSMUSG00000087464	Gm12862	Gene Expression
ENSMUSG00000066060	Gm12866	Gene Expression
ENSMUSG00000028645	Slc2a1	Gene Expression
ENSMUSG00000088552	Mir1957	Gene Expression
ENSMUSG00000086683	Gm12867	Gene Expression
ENSMUSG00000085505	Gm12868	Gene Expression
ENSMUSG00000045268	Zfp691	Gene Expression
ENSMUSG00000028644	Ermap	Gene Expression
ENSMUSG00000028643	Ccdc23	Gene Expression
ENSMUSG00000078584	AU022252	Gene Expression
ENSMUSG00000028642	4930538K18Rik	Gene Expression
ENSMUSG00000085626	Gm12898	Gene Expression
ENSMUSG00000028641	Lepre1	Gene Expression
ENSMUSG00000085203	Gm12927	Gene Expression
ENSMUSG00000066058	Cldn19	Gene Expression
ENSMUSG00000028639	Ybx1	Gene Expression
ENSMUSG00000060288	Ppih	Gene Expression
ENSMUSG00000028637	Ccdc30	Gene Expression
ENSMUSG00000028636	Ppcs	Gene Expression
ENSMUSG00000070806	Zmynd12	Gene Expression
ENSMUSG00000048899	Rimkla	Gene Expression
ENSMUSG00000094494	Gm24955	Gene Expression
ENSMUSG00000087385	AA415398	Gene Expression
ENSMUSG00000032998	Foxj3	Gene Expression
ENSMUSG00000023247	Guca2a	Gene Expression
ENSMUSG00000032978	Guca2b	Gene Expression
ENSMUSG00000028634	Hivep3	Gene Expression
ENSMUSG00000078582	Hivep3	Gene Expression
ENSMUSG00000028635	Edn2	Gene Expression
ENSMUSG00000052135	Foxo6	Gene Expression
ENSMUSG00000084929	4732418A04Rik	Gene Expression
ENSMUSG00000000085	Scmh1	Gene Expression
ENSMUSG00000047518	Slfnl1	Gene Expression
ENSMUSG00000028633	Ctps	Gene Expression
ENSMUSG00000091297	Gm8439	Gene Expression
ENSMUSG00000086187	Gm12860	Gene Expression
ENSMUSG00000070803	Cited4	Gene Expression
ENSMUSG00000028631	Kcnq4	Gene Expression
ENSMUSG00000032897	Nfyc	Gene Expression
ENSMUSG00000065490	Mir30c-1	Gene Expression
ENSMUSG00000065409	Mir30e	Gene Expression
ENSMUSG00000096876	Gm23936	Gene Expression
ENSMUSG00000032890	Rims3	Gene Expression
ENSMUSG00000089381	Gm24678	Gene Expression
ENSMUSG00000028629	Exo5	Gene Expression
ENSMUSG00000064141	Zfp69	Gene Expression
ENSMUSG00000032870	Smap2	Gene Expression
ENSMUSG00000028626	Col9a2	Gene Expression
ENSMUSG00000043207	Zmpste24	Gene Expression
ENSMUSG00000088314	Gm26186	Gene Expression
ENSMUSG00000088168	Gm23540	Gene Expression
ENSMUSG00000078577	Tmco2	Gene Expression
ENSMUSG00000064547	Gm22982	Gene Expression
ENSMUSG00000049878	Rlf	Gene Expression
ENSMUSG00000073764	Gm12888	Gene Expression
ENSMUSG00000078576	Gm12886	Gene Expression
ENSMUSG00000088418	Gm26162	Gene Expression
ENSMUSG00000078575	Gm12887	Gene Expression
ENSMUSG00000023263	9530002B09Rik	Gene Expression
ENSMUSG00000028657	Ppt1	Gene Expression
ENSMUSG00000028656	Cap1	Gene Expression
ENSMUSG00000028655	Mfsd2a	Gene Expression
ENSMUSG00000086443	4933421A08Rik	Gene Expression
ENSMUSG00000028654	Mycl	Gene Expression
ENSMUSG00000028653	Trit1	Gene Expression
ENSMUSG00000086153	Gm12923	Gene Expression
ENSMUSG00000002384	Bmp8b	Gene Expression
ENSMUSG00000091865	Gm17244	Gene Expression
ENSMUSG00000076438	Oxct2b	Gene Expression
ENSMUSG00000028651	Ppie	Gene Expression
ENSMUSG00000046093	Hpcal4	Gene Expression
ENSMUSG00000054958	Nt5c1a	Gene Expression
ENSMUSG00000032744	Heyl	Gene Expression
ENSMUSG00000011257	Pabpc4	Gene Expression
ENSMUSG00000064655	Gm25788	Gene Expression
ENSMUSG00000065778	Gm22154	Gene Expression
ENSMUSG00000032726	Bmp8a	Gene Expression
ENSMUSG00000076436	Oxct2a	Gene Expression
ENSMUSG00000028649	Macf1	Gene Expression
ENSMUSG00000089588	Gm23548	Gene Expression
ENSMUSG00000099005	mmu-mir-6398	Gene Expression
ENSMUSG00000087307	Gm12925	Gene Expression
ENSMUSG00000028648	Ndufs5	Gene Expression
ENSMUSG00000023075	Akirin1	Gene Expression
ENSMUSG00000043333	Rhbdl2	Gene Expression
ENSMUSG00000086275	1700121C08Rik	Gene Expression
ENSMUSG00000073761	4933427I04Rik	Gene Expression
ENSMUSG00000097337	Gm26606	Gene Expression
ENSMUSG00000028647	Mycbp	Gene Expression
ENSMUSG00000085875	Gm12905	Gene Expression
ENSMUSG00000028646	Rragc	Gene Expression
ENSMUSG00000096969	4930535I16Rik	Gene Expression
ENSMUSG00000086087	Gm12916	Gene Expression
ENSMUSG00000086955	1700021L23Rik	Gene Expression
ENSMUSG00000086978	4933435F18Rik	Gene Expression
ENSMUSG00000088933	Gm22983	Gene Expression
ENSMUSG00000084757	1700057H15Rik	Gene Expression
ENSMUSG00000098760	RP23-230F2.8	Gene Expression
ENSMUSG00000073759	4933407E24Rik	Gene Expression
ENSMUSG00000051219	3100002H09Rik	Gene Expression
ENSMUSG00000090125	Pou3f1	Gene Expression
ENSMUSG00000028907	Utp11l	Gene Expression
ENSMUSG00000088067	Gm24480	Gene Expression
ENSMUSG00000032643	Fhl3	Gene Expression
ENSMUSG00000028902	Sf3a3	Gene Expression
ENSMUSG00000076271	Mir697	Gene Expression
ENSMUSG00000086589	Gm12915	Gene Expression
ENSMUSG00000096411	Gm24721	Gene Expression
ENSMUSG00000028894	Inpp5b	Gene Expression
ENSMUSG00000076119	Mir698	Gene Expression
ENSMUSG00000028890	Mtf1	Gene Expression
ENSMUSG00000084526	n-R5s192	Gene Expression
ENSMUSG00000078570	1110065P20Rik	Gene Expression
ENSMUSG00000028889	Yrdc	Gene Expression
ENSMUSG00000042763	Maneal	Gene Expression
ENSMUSG00000028876	Epha10	Gene Expression
ENSMUSG00000085263	1700125G02Rik	Gene Expression
ENSMUSG00000028873	Cdca8	Gene Expression
ENSMUSG00000044730	9930104L06Rik	Gene Expression
ENSMUSG00000087011	Gm12930	Gene Expression
ENSMUSG00000028871	Rspo1	Gene Expression
ENSMUSG00000028869	Gnl2	Gene Expression
ENSMUSG00000042707	Dnali1	Gene Expression
ENSMUSG00000050213	Snip1	Gene Expression
ENSMUSG00000086342	Gm12932	Gene Expression
ENSMUSG00000028863	Meaf6	Gene Expression
ENSMUSG00000042677	Zc3h12a	Gene Expression
ENSMUSG00000087010	1700041M05Rik	Gene Expression
ENSMUSG00000001985	Grik3	Gene Expression
ENSMUSG00000094403	Mir692-2a	Gene Expression
ENSMUSG00000085562	2610028E06Rik	Gene Expression
ENSMUSG00000028859	Csf3r	Gene Expression
ENSMUSG00000028861	Mrps15	Gene Expression
ENSMUSG00000042616	Oscp1	Gene Expression
ENSMUSG00000050188	Lsm10	Gene Expression
ENSMUSG00000042608	Stk40	Gene Expression
ENSMUSG00000086961	Gm12946	Gene Expression
ENSMUSG00000050212	Eva1b	Gene Expression
ENSMUSG00000073758	Sh3d21	Gene Expression
ENSMUSG00000043962	Thrap3	Gene Expression
ENSMUSG00000084504	Gm25323	Gene Expression
ENSMUSG00000028849	Map7d1	Gene Expression
ENSMUSG00000028847	Trappc3	Gene Expression
ENSMUSG00000056174	Col8a2	Gene Expression
ENSMUSG00000042558	Adprhl2	Gene Expression
ENSMUSG00000028845	Tekt2	Gene Expression
ENSMUSG00000087394	Gm12945	Gene Expression
ENSMUSG00000028842	Ago3	Gene Expression
ENSMUSG00000080597	Gm22033	Gene Expression
ENSMUSG00000041530	Ago1	Gene Expression
ENSMUSG00000042500	Ago4	Gene Expression
ENSMUSG00000042489	Clspn	Gene Expression
ENSMUSG00000098831	mmu-mir-7119	Gene Expression
ENSMUSG00000073755	5730409E04Rik	Gene Expression
ENSMUSG00000028837	Psmb2	Gene Expression
ENSMUSG00000042477	Tfap2e	Gene Expression
ENSMUSG00000028833	Ncdn	Gene Expression
ENSMUSG00000028830	AU040320	Gene Expression
ENSMUSG00000077780	Gm24161	Gene Expression
ENSMUSG00000088984	Gm25604	Gene Expression
ENSMUSG00000042446	Zmym4	Gene Expression
ENSMUSG00000028820	Sfpq	Gene Expression
ENSMUSG00000085334	Gm12940	Gene Expression
ENSMUSG00000043872	Zmym1	Gene Expression
ENSMUSG00000042408	Zmym6	Gene Expression
ENSMUSG00000088982	Gm25600	Gene Expression
ENSMUSG00000070737	Gm12942	Gene Expression
ENSMUSG00000042388	Dlgap3	Gene Expression
ENSMUSG00000042380	Smim12	Gene Expression
ENSMUSG00000087987	Gm22221	Gene Expression
ENSMUSG00000050234	Gja4	Gene Expression
ENSMUSG00000042367	Gjb3	Gene Expression
ENSMUSG00000046623	Gjb4	Gene Expression
ENSMUSG00000042357	Gjb5	Gene Expression
ENSMUSG00000086138	4930471C06Rik	Gene Expression
ENSMUSG00000086771	1700080G11Rik	Gene Expression
ENSMUSG00000087470	A630031M04Rik	Gene Expression
ENSMUSG00000087510	1700112K13Rik	Gene Expression
ENSMUSG00000028813	CK137956	Gene Expression
ENSMUSG00000028804	Csmd2	Gene Expression
ENSMUSG00000087459	4930465A12Rik	Gene Expression
ENSMUSG00000048686	Hmgb4	Gene Expression
ENSMUSG00000085717	4930546G22Rik	Gene Expression
ENSMUSG00000061894	Zscan20	Gene Expression
ENSMUSG00000062545	Tlr12	Gene Expression
ENSMUSG00000084891	Gm12958	Gene Expression
ENSMUSG00000028796	Phc2	Gene Expression
ENSMUSG00000028794	A3galt2	Gene Expression
ENSMUSG00000028799	Zfp362	Gene Expression
ENSMUSG00000085701	Gm12968	Gene Expression
ENSMUSG00000041000	Trim62	Gene Expression
ENSMUSG00000028789	Adc	Gene Expression
ENSMUSG00000085961	Gm15904	Gene Expression
ENSMUSG00000028792	Ak2	Gene Expression
ENSMUSG00000085085	1700086P04Rik	Gene Expression
ENSMUSG00000028793	Rnf19b	Gene Expression
ENSMUSG00000028786	Tmem54	Gene Expression
ENSMUSG00000028785	Hpca	Gene Expression
ENSMUSG00000087416	Gm15906	Gene Expression
ENSMUSG00000001334	Fndc5	Gene Expression
ENSMUSG00000040928	S100pbp	Gene Expression
ENSMUSG00000028811	Yars	Gene Expression
ENSMUSG00000050390	C77080	Gene Expression
ENSMUSG00000087575	Gm12976	Gene Expression
ENSMUSG00000093163	Gm22994	Gene Expression
ENSMUSG00000001333	Sync	Gene Expression
ENSMUSG00000057236	Rbbp4	Gene Expression
ENSMUSG00000096944	Gm26722	Gene Expression
ENSMUSG00000057572	Zbtb8os	Gene Expression
ENSMUSG00000028807	Zbtb8a	Gene Expression
ENSMUSG00000048485	Zbtb8b	Gene Expression
ENSMUSG00000064613	Gm24621	Gene Expression
ENSMUSG00000040859	Bsdc1	Gene Expression
ENSMUSG00000000411	Tssk3	Gene Expression
ENSMUSG00000078554	Fam229a	Gene Expression
ENSMUSG00000086336	Gm12979	Gene Expression
ENSMUSG00000047945	Marcksl1	Gene Expression
ENSMUSG00000028800	Hdac1	Gene Expression
ENSMUSG00000000409	Lck	Gene Expression
ENSMUSG00000099070	mmu-mir-8119	Gene Expression
ENSMUSG00000050493	Fam167b	Gene Expression
ENSMUSG00000028798	Eif3i	Gene Expression
ENSMUSG00000028797	Tmem234	Gene Expression
ENSMUSG00000078552	Dcdc2b	Gene Expression
ENSMUSG00000040795	Iqcc	Gene Expression
ENSMUSG00000028795	Ccdc28b	Gene Expression
ENSMUSG00000053841	Txlna	Gene Expression
ENSMUSG00000003731	Kpna6	Gene Expression
ENSMUSG00000053730	Tmem39b	Gene Expression
ENSMUSG00000098422	mmu-mir-7016	Gene Expression
ENSMUSG00000028790	Khdrbs1	Gene Expression
ENSMUSG00000099322	AL669834.1	Gene Expression
ENSMUSG00000028788	Ptp4a2	Gene Expression
ENSMUSG00000065768	Gm23845	Gene Expression
ENSMUSG00000086369	E330017L17Rik	Gene Expression
ENSMUSG00000028784	Spocd1	Gene Expression
ENSMUSG00000085389	1700003M07Rik	Gene Expression
ENSMUSG00000028782	Bai2	Gene Expression
ENSMUSG00000085517	Gm12963	Gene Expression
ENSMUSG00000040690	Col16a1	Gene Expression
ENSMUSG00000028779	Pef1	Gene Expression
ENSMUSG00000028778	Hcrtr1	Gene Expression
ENSMUSG00000028776	Tinagl1	Gene Expression
ENSMUSG00000023120	Gm853	Gene Expression
ENSMUSG00000023232	Serinc2	Gene Expression
ENSMUSG00000073752	Gm10570	Gene Expression
ENSMUSG00000028773	Fabp3	Gene Expression
ENSMUSG00000028772	Zcchc17	Gene Expression
ENSMUSG00000074088	Snrnp40	Gene Expression
ENSMUSG00000078532	Nkain1	Gene Expression
ENSMUSG00000028580	Pum1	Gene Expression
ENSMUSG00000065196	Snord85	Gene Expression
ENSMUSG00000087449	Gm12971	Gene Expression
ENSMUSG00000093793	Gm24091	Gene Expression
ENSMUSG00000097158	Gm26516	Gene Expression
ENSMUSG00000095119	Gm23711	Gene Expression
ENSMUSG00000086548	Gm12972	Gene Expression
ENSMUSG00000025743	Sdc3	Gene Expression
ENSMUSG00000087451	Gm12970	Gene Expression
ENSMUSG00000097224	Gm26716	Gene Expression
ENSMUSG00000077381	Gm22660	Gene Expression
ENSMUSG00000028581	Laptm5	Gene Expression
ENSMUSG00000040533	Matn1	Gene Expression
ENSMUSG00000085804	Gm12973	Gene Expression
ENSMUSG00000086262	A930031H19Rik	Gene Expression
ENSMUSG00000088041	Gm25261	Gene Expression
ENSMUSG00000078531	Gm831	Gene Expression
ENSMUSG00000087171	Gm12962	Gene Expression
ENSMUSG00000086856	Gm16080	Gene Expression
ENSMUSG00000028909	Ptpru	Gene Expression
ENSMUSG00000028910	Mecr	Gene Expression
ENSMUSG00000028911	Srsf4	Gene Expression
ENSMUSG00000085667	Gm12992	Gene Expression
ENSMUSG00000070720	Tmem200b	Gene Expression
ENSMUSG00000028906	Epb4.1	Gene Expression
ENSMUSG00000098577	AL669981.1	Gene Expression
ENSMUSG00000084869	Gm13063	Gene Expression
ENSMUSG00000070717	Gm10300	Gene Expression
ENSMUSG00000050511	Oprd1	Gene Expression
ENSMUSG00000040025	Ythdf2	Gene Expression
ENSMUSG00000028901	Gmeb1	Gene Expression
ENSMUSG00000077323	Rnu11	Gene Expression
ENSMUSG00000028899	Taf12	Gene Expression
ENSMUSG00000089687	Rab42	Gene Expression
ENSMUSG00000086290	Snhg12	Gene Expression
ENSMUSG00000065097	Snora16a	Gene Expression
ENSMUSG00000064604	Snora44	Gene Expression
ENSMUSG00000064949	Snora61	Gene Expression
ENSMUSG00000080615	Snord99	Gene Expression
ENSMUSG00000028898	Trnau1ap	Gene Expression
ENSMUSG00000028896	Rcc1	Gene Expression
ENSMUSG00000085241	Snhg3	Gene Expression
ENSMUSG00000091021	Gm17300	Gene Expression
ENSMUSG00000065353	Snora73b	Gene Expression
ENSMUSG00000064387	Snora73a	Gene Expression
ENSMUSG00000066043	Phactr4	Gene Expression
ENSMUSG00000096350	Gm25707	Gene Expression
ENSMUSG00000064739	Gm23055	Gene Expression
ENSMUSG00000066042	Med18	Gene Expression
ENSMUSG00000028893	Sesn2	Gene Expression
ENSMUSG00000086997	Gm12981	Gene Expression
ENSMUSG00000054428	Atpif1	Gene Expression
ENSMUSG00000087352	Gm12999	Gene Expression
ENSMUSG00000054405	Dnajc8	Gene Expression
ENSMUSG00000065623	Gm24762	Gene Expression
ENSMUSG00000056529	Ptafr	Gene Expression
ENSMUSG00000028886	Eya3	Gene Expression
ENSMUSG00000037752	Xkr8	Gene Expression
ENSMUSG00000028885	Smpdl3b	Gene Expression
ENSMUSG00000028884	Rpa2	Gene Expression
ENSMUSG00000037731	Themis2	Gene Expression
ENSMUSG00000028882	Ppp1r8	Gene Expression
ENSMUSG00000088990	Gm22767	Gene Expression
ENSMUSG00000028879	Stx12	Gene Expression
ENSMUSG00000028878	Fam76a	Gene Expression
ENSMUSG00000087911	Gm24913	Gene Expression
ENSMUSG00000028874	Fgr	Gene Expression
ENSMUSG00000037692	Ahdc1	Gene Expression
ENSMUSG00000097088	Gm26615	Gene Expression
ENSMUSG00000028868	Wasf2	Gene Expression
ENSMUSG00000089298	Gm24636	Gene Expression
ENSMUSG00000099202	mmu-mir-7017	Gene Expression
ENSMUSG00000049649	Gpr3	Gene Expression
ENSMUSG00000028865	Cd164l2	Gene Expression
ENSMUSG00000028862	Map3k6	Gene Expression
ENSMUSG00000028860	Sytl1	Gene Expression
ENSMUSG00000028857	Tmem222	Gene Expression
ENSMUSG00000037622	Wdtc1	Gene Expression
ENSMUSG00000028854	Slc9a1	Gene Expression
ENSMUSG00000092745	Mir5122	Gene Expression
ENSMUSG00000086850	Gm13257	Gene Expression
ENSMUSG00000046694	Fam46b	Gene Expression
ENSMUSG00000056596	Trnp1	Gene Expression
ENSMUSG00000037600	1810019J16Rik	Gene Expression
ENSMUSG00000090282	Gm17688	Gene Expression
ENSMUSG00000028851	Nudc	Gene Expression
ENSMUSG00000037583	Nr0b2	Gene Expression
ENSMUSG00000093886	Gm23158	Gene Expression
ENSMUSG00000028850	Gpatch3	Gene Expression
ENSMUSG00000028848	Gpn2	Gene Expression
ENSMUSG00000047281	Sfn	Gene Expression
ENSMUSG00000037553	Zdhhc18	Gene Expression
ENSMUSG00000093031	Gm22662	Gene Expression
ENSMUSG00000043257	Pigv	Gene Expression
ENSMUSG00000007880	Arid1a	Gene Expression
ENSMUSG00000084555	Gm25270	Gene Expression
ENSMUSG00000084789	Gm12974	Gene Expression
ENSMUSG00000003644	Rps6ka1	Gene Expression
ENSMUSG00000085009	Gm12977	Gene Expression
ENSMUSG00000089321	Gm22523	Gene Expression
ENSMUSG00000003038	Hmgn2	Gene Expression
ENSMUSG00000012117	Dhdds	Gene Expression
ENSMUSG00000050966	Lin28a	Gene Expression
ENSMUSG00000087288	Gm13061	Gene Expression
ENSMUSG00000049410	Zfp683	Gene Expression
ENSMUSG00000012123	Aim1l	Gene Expression
ENSMUSG00000000682	Cd52	Gene Expression
ENSMUSG00000012126	Ubxn11	Gene Expression
ENSMUSG00000028843	Sh3bgrl3	Gene Expression
ENSMUSG00000037443	Cep85	Gene Expression
ENSMUSG00000098693	SNORA32	Gene Expression
ENSMUSG00000073747	Gm7534	Gene Expression
ENSMUSG00000048003	Catsper4	Gene Expression
ENSMUSG00000028841	Cnksr1	Gene Expression
ENSMUSG00000028840	Zfp593	Gene Expression
ENSMUSG00000086322	E130218I03Rik	Gene Expression
ENSMUSG00000050105	Grrp1	Gene Expression
ENSMUSG00000050890	Pdik1l	Gene Expression
ENSMUSG00000028834	Trim63	Gene Expression
ENSMUSG00000028836	Slc30a2	Gene Expression
ENSMUSG00000028838	Extl1	Gene Expression
ENSMUSG00000037366	Pafah2	Gene Expression
ENSMUSG00000087343	1700021N21Rik	Gene Expression
ENSMUSG00000028832	Stmn1	Gene Expression
ENSMUSG00000092812	Gm23634	Gene Expression
ENSMUSG00000037348	Paqr7	Gene Expression
ENSMUSG00000078521	Aunip	Gene Expression
ENSMUSG00000046671	Mtfr1l	Gene Expression
ENSMUSG00000050989	Sepn1	Gene Expression
ENSMUSG00000037306	Man1c1	Gene Expression
ENSMUSG00000099289	mmu-mir-6403	Gene Expression
ENSMUSG00000037295	Ldlrap1	Gene Expression
ENSMUSG00000028826	Tmem57	Gene Expression
ENSMUSG00000028825	Rhd	Gene Expression
ENSMUSG00000028822	Tmem50a	Gene Expression
ENSMUSG00000037266	D4Wsu53e	Gene Expression
ENSMUSG00000028821	Syf2	Gene Expression
ENSMUSG00000086884	Gm16225	Gene Expression
ENSMUSG00000070691	Runx3	Gene Expression
ENSMUSG00000084986	Gm16224	Gene Expression
ENSMUSG00000037242	Clic4	Gene Expression
ENSMUSG00000085002	Gm12984	Gene Expression
ENSMUSG00000028809	Srrm1	Gene Expression
ENSMUSG00000043924	Ncmap	Gene Expression
ENSMUSG00000059713	Rcan3	Gene Expression
ENSMUSG00000076123	Mir700	Gene Expression
ENSMUSG00000087016	Gm15979	Gene Expression
ENSMUSG00000028803	Nipal3	Gene Expression
ENSMUSG00000028801	Stpg1	Gene Expression
ENSMUSG00000080474	Gm25317	Gene Expression
ENSMUSG00000037188	Grhl3	Gene Expression
ENSMUSG00000088179	Gm23106	Gene Expression
ENSMUSG00000086788	1700029M20Rik	Gene Expression
ENSMUSG00000062157	Ifnlr1	Gene Expression
ENSMUSG00000037157	Il22ra1	Gene Expression
ENSMUSG00000037139	Myom3	Gene Expression
ENSMUSG00000028676	Srsf10	Gene Expression
ENSMUSG00000028675	Pnrc2	Gene Expression
ENSMUSG00000062585	Cnr2	Gene Expression
ENSMUSG00000028673	Fuca1	Gene Expression
ENSMUSG00000028672	Hmgcl	Gene Expression
ENSMUSG00000028671	Gale	Gene Expression
ENSMUSG00000028670	Lypla2	Gene Expression
ENSMUSG00000028669	Pithd1	Gene Expression
ENSMUSG00000028668	Tceb3	Gene Expression
ENSMUSG00000085714	Gm13008	Gene Expression
ENSMUSG00000097995	Gm24362	Gene Expression
ENSMUSG00000059291	Rpl11	Gene Expression
ENSMUSG00000088614	Gm26001	Gene Expression
ENSMUSG00000007872	Id3	Gene Expression
ENSMUSG00000018983	E2f2	Gene Expression
ENSMUSG00000036995	Asap3	Gene Expression
ENSMUSG00000001604	Tcea3	Gene Expression
ENSMUSG00000051351	Zfp46	Gene Expression
ENSMUSG00000066037	Hnrnpr	Gene Expression
ENSMUSG00000086568	9130020K20Rik	Gene Expression
ENSMUSG00000098155	Gm27022	Gene Expression
ENSMUSG00000097588	Gm17388	Gene Expression
ENSMUSG00000070687	Htr1d	Gene Expression
ENSMUSG00000066178	6030445D17Rik	Gene Expression
ENSMUSG00000001089	Luzp1	Gene Expression
ENSMUSG00000036940	Kdm1a	Gene Expression
ENSMUSG00000092747	Gm22180	Gene Expression
ENSMUSG00000036921	4930549C01Rik	Gene Expression
ENSMUSG00000070683	Lactbl1	Gene Expression
ENSMUSG00000028664	Ephb2	Gene Expression
ENSMUSG00000036905	C1qb	Gene Expression
ENSMUSG00000036896	C1qc	Gene Expression
ENSMUSG00000036887	C1qa	Gene Expression
ENSMUSG00000028661	Epha8	Gene Expression
ENSMUSG00000060862	Zbtb40	Gene Expression
ENSMUSG00000077624	Gm23834	Gene Expression
ENSMUSG00000085542	1700037C06Rik	Gene Expression
ENSMUSG00000087417	Gm13001	Gene Expression
ENSMUSG00000085833	Gm13003	Gene Expression
ENSMUSG00000093294	Gm25399	Gene Expression
ENSMUSG00000092848	Gm23263	Gene Expression
ENSMUSG00000036856	Wnt4	Gene Expression
ENSMUSG00000006699	Cdc42	Gene Expression
ENSMUSG00000089199	Gm25772	Gene Expression
ENSMUSG00000078520	Gm13011	Gene Expression
ENSMUSG00000023433	Cela3b	Gene Expression
ENSMUSG00000086845	Gm13010	Gene Expression
ENSMUSG00000041399	1700013G24Rik	Gene Expression
ENSMUSG00000028763	Hspg2	Gene Expression
ENSMUSG00000099134	mmu-mir-7018	Gene Expression
ENSMUSG00000094035	Ldlrad2	Gene Expression
ENSMUSG00000043411	Usp48	Gene Expression
ENSMUSG00000041351	Rap1gap	Gene Expression
ENSMUSG00000087476	1810058N05Rik	Gene Expression
ENSMUSG00000028766	Alpl	Gene Expression
ENSMUSG00000057530	Ece1	Gene Expression
ENSMUSG00000085823	Gm13012	Gene Expression
ENSMUSG00000028760	Eif4g3	Gene Expression
ENSMUSG00000084804	1700095J12Rik	Gene Expression
ENSMUSG00000098513	mmu-mir-6399	Gene Expression
ENSMUSG00000078519	2310026L22Rik	Gene Expression
ENSMUSG00000028759	Hp1bp3	Gene Expression
ENSMUSG00000045349	Sh2d5	Gene Expression
ENSMUSG00000028758	Kif17	Gene Expression
ENSMUSG00000028757	Ddost	Gene Expression
ENSMUSG00000028756	Pink1	Gene Expression
ENSMUSG00000099200	mmu-mir-7019	Gene Expression
ENSMUSG00000098364	AL807249.1	Gene Expression
ENSMUSG00000028755	Cda	Gene Expression
ENSMUSG00000078235	Fam43b	Gene Expression
ENSMUSG00000046109	AB041806	Gene Expression
ENSMUSG00000041241	Mul1	Gene Expression
ENSMUSG00000046447	Camk2n1	Gene Expression
ENSMUSG00000028753	Vwa5b1	Gene Expression
ENSMUSG00000088589	Gm22961	Gene Expression
ENSMUSG00000043621	Ubxn10	Gene Expression
ENSMUSG00000028750	Pla2g2c	Gene Expression
ENSMUSG00000028749	Pla2g2f	Gene Expression
ENSMUSG00000041202	Pla2g2d	Gene Expression
ENSMUSG00000041193	Pla2g5	Gene Expression
ENSMUSG00000087894	Gm25280	Gene Expression
ENSMUSG00000078518	Gm13030	Gene Expression
ENSMUSG00000028751	Pla2g2e	Gene Expression
ENSMUSG00000041161	Otud3	Gene Expression
ENSMUSG00000070661	Rnf186	Gene Expression
ENSMUSG00000041143	Tmco4	Gene Expression
ENSMUSG00000028747	Htr6	Gene Expression
ENSMUSG00000041120	Nbl1	Gene Expression
ENSMUSG00000050608	Minos1	Gene Expression
ENSMUSG00000073739	Gm16287	Gene Expression
ENSMUSG00000028745	Capzb	Gene Expression
ENSMUSG00000028744	Pqlc2	Gene Expression
ENSMUSG00000028743	Akr7a5	Gene Expression
ENSMUSG00000092909	Gm25732	Gene Expression
ENSMUSG00000087943	Gm24245	Gene Expression
ENSMUSG00000028741	Mrto4	Gene Expression
ENSMUSG00000078517	Emc1	Gene Expression
ENSMUSG00000066036	Ubr4	Gene Expression
ENSMUSG00000097731	2700016F22Rik	Gene Expression
ENSMUSG00000041025	Iffo2	Gene Expression
ENSMUSG00000094359	Gm25571	Gene Expression
ENSMUSG00000094439	Gm21969	Gene Expression
ENSMUSG00000028737	Aldh4a1	Gene Expression
ENSMUSG00000098569	mmu-mir-7020	Gene Expression
ENSMUSG00000028738	Tas1r2	Gene Expression
ENSMUSG00000028736	Pax7	Gene Expression
ENSMUSG00000087646	Gm1667	Gene Expression
ENSMUSG00000087628	Gm13028	Gene Expression
ENSMUSG00000085928	4933427I22Rik	Gene Expression
ENSMUSG00000078234	Klhdc7a	Gene Expression
ENSMUSG00000089294	Mir2139	Gene Expression
ENSMUSG00000040972	Igsf21	Gene Expression
ENSMUSG00000085968	Gm13027	Gene Expression
ENSMUSG00000086164	Gm13029	Gene Expression
ENSMUSG00000052098	Gm9867	Gene Expression
ENSMUSG00000087084	Gm13016	Gene Expression
ENSMUSG00000086960	Gm13017	Gene Expression
ENSMUSG00000086437	Gm13021	Gene Expression
ENSMUSG00000085047	Gm13026	Gene Expression
ENSMUSG00000040964	Arhgef10l	Gene Expression
ENSMUSG00000086159	Gm13025	Gene Expression
ENSMUSG00000095878	Gm23045	Gene Expression
ENSMUSG00000040945	Rcc2	Gene Expression
ENSMUSG00000093071	Gm25951	Gene Expression
ENSMUSG00000040935	Padi6	Gene Expression
ENSMUSG00000025330	Padi4	Gene Expression
ENSMUSG00000025328	Padi3	Gene Expression
ENSMUSG00000085918	Gm13032	Gene Expression
ENSMUSG00000025329	Padi1	Gene Expression
ENSMUSG00000087045	4930515B02Rik	Gene Expression
ENSMUSG00000028927	Padi2	Gene Expression
ENSMUSG00000064443	Gm26226	Gene Expression
ENSMUSG00000087698	Gm13031	Gene Expression
